Player,Team,S/C,Pos,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,GP,G,A,P
Jakob Silfverberg,ANA,R,R,1990-10-13,Gavle,--,SWE,SWE,73,207,2009,2,39,20122013,N,73,24,19,43
Radim Simek,DET,L,D,1992-09-20,Mlada Boleslav,--,CZE,CZE,72,204,--,--,--,20182019,N,41,1,8,9
Wayne Simmonds,--,R,R,1988-08-26,Scarborough,ON,CAN,CAN,74,184,2007,2,61,20082009,N,79,17,13,30
Dominik Simon,--,L,C,1994-08-08,Prague,--,CZE,CZE,71,190,2015,5,137,20152016,N,71,8,20,28
Colton Sissons,NSH,R,C,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,2,50,20132014,N,75,15,15,30
Jeff Skinner,BUF,L,L,1992-05-16,Toronto,ON,CAN,CAN,71,200,2010,1,7,20102011,N,82,40,23,63
Brady Skjei,CAR,L,D,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,1,28,20152016,N,78,8,17,25
Jaccob Slavin,CAR,L,D,1994-05-01,Denver,CO,USA,USA,75,207,2012,4,120,20152016,N,82,8,23,31
Brendan Smith,NJD,L,D,1989-02-08,Mimico,ON,CAN,CAN,74,200,2007,1,27,20112012,N,63,4,9,13
C.J. Smith,--,L,L,1994-12-01,Des Moines,IA,USA,USA,71,191,--,--,--,20162017,N,11,2,0,2
Craig Smith,DAL,R,C,1989-09-05,Madison,WI,USA,USA,73,203,2009,4,98,20112012,N,76,21,17,38
Gemel Smith,--,L,C,1994-04-16,Toronto,ON,CAN,CAN,70,203,2012,4,104,20162017,N,17,2,1,3
Reilly Smith,PIT,L,R,1991-04-01,Mimico,ON,CAN,CAN,73,185,2009,3,69,20112012,N,74,19,34,53
Zack Smith,--,L,C,1988-04-05,Maple Creek,SK,CAN,CAN,74,208,2008,3,79,20082009,N,70,9,19,28
Devante Smith-Pelly,--,R,R,1992-06-14,Scarborough,ON,CAN,CAN,72,223,2010,2,42,20112012,N,54,4,4,8
Vladimir Sobotka,--,L,C,1987-07-02,Trebic,--,CZE,CZE,71,191,2005,4,106,20072008,N,69,5,8,13
Carl Soderberg,--,L,C,1985-10-12,Malmo,--,SWE,SWE,75,210,2004,2,49,20122013,N,82,23,26,49
Marcus Sorensen,--,L,L,1992-04-07,Sodertalje,--,SWE,SWE,71,175,2010,4,106,20162017,N,80,17,13,30
Jason Spezza,--,R,C,1983-06-13,Toronto,ON,CAN,CAN,75,219,2001,1,2,20022003,N,76,8,19,27
Ryan Spooner,--,L,C,1992-01-30,Ottawa,ON,CAN,CAN,71,191,2010,2,45,20122013,N,52,3,6,9
Daniel Sprong,DET,R,R,1997-03-17,Amsterdam,--,NLD,NLD,72,195,2015,2,46,20152016,N,63,14,9,23
Jared Spurgeon,MIN,R,D,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,6,156,20102011,N,82,14,29,43
Eric Staal,--,L,C,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,1,2,20032004,N,81,22,30,52
Jordan Staal,CAR,L,C,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,1,2,20062007,N,50,11,17,28
Marc Staal,PHI,L,D,1987-01-13,Thunder Bay,ON,CAN,CAN,76,208,2005,1,12,20072008,N,79,3,10,13
Drew Stafford,--,R,R,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,1,13,20062007,N,57,5,8,13
Steven Stamkos,TBL,R,C,1990-02-07,Markham,ON,CAN,CAN,73,193,2008,1,1,20082009,N,82,45,53,98
Paul Stastny,--,L,C,1985-12-27,Quebec City,QC,CAN,USA,72,193,2005,2,44,20062007,N,50,13,29,42
Troy Stecher,EDM,R,D,1994-04-07,Richmond,BC,CAN,CAN,70,184,--,--,--,20162017,N,78,2,21,23
Sam Steel,DAL,L,C,1998-02-03,Ardrossan,AB,CAN,CAN,72,185,2016,1,30,20182019,N,22,6,5,11
Alexander Steen,--,L,L,1984-03-01,Winnipeg,MB,CAN,SWE,72,211,2002,1,24,20052006,N,65,10,17,27
Derek Stepan,--,R,C,1990-06-18,Hastings,MN,USA,USA,71,196,2008,2,51,20102011,N,72,15,20,35
Chandler Stephenson,VGK,L,C,1994-04-22,Saskatoon,SK,CAN,CAN,72,209,2012,3,77,20152016,N,64,5,6,11
Mark Stone,VGK,R,R,1992-05-13,Winnipeg,MB,CAN,CAN,75,212,2010,6,178,20122013,N,77,33,40,73
Michael Stone,--,R,D,1990-06-07,Winnipeg,MB,CAN,CAN,75,210,2008,3,69,20112012,N,14,0,5,5
Anton Stralman,--,R,D,1986-08-01,Tibro,--,SWE,SWE,71,193,2005,7,216,20072008,N,47,2,15,17
Ben Street,--,L,C,1987-02-13,Coquitlam,BC,CAN,CAN,72,190,--,--,--,20122013,N,21,3,2,5
Dylan Strome,WSH,L,C,1997-03-07,Mississauga,ON,CAN,CAN,75,200,2015,1,3,20162017,N,78,20,37,57
Ryan Strome,ANA,R,C,1993-07-11,Mississauga,ON,CAN,CAN,73,191,2011,1,5,20132014,N,81,19,16,35
P.K. Subban,--,R,D,1989-05-13,Toronto,ON,CAN,CAN,72,210,2007,2,43,20092010,N,63,9,22,31
Oskar Sundqvist,STL,R,C,1994-03-23,Boden,--,SWE,SWE,75,220,2012,3,81,20152016,N,74,14,17,31
Antti Suomela,--,L,C,1994-03-17,Espoo,--,FIN,FIN,72,180,--,--,--,20182019,N,27,3,5,8
Ryan Suter,DAL,L,D,1985-01-21,Madison,WI,USA,USA,73,201,2003,1,7,20052006,N,82,7,40,47
Brandon Sutter,--,R,C,1989-02-14,Huntington,NY,USA,CAN,75,188,2007,1,11,20082009,N,26,4,2,6
Andrei Svechnikov,CAR,L,R,2000-03-26,Barnaul,--,RUS,RUS,74,195,2018,1,2,20182019,N,82,20,17,37
Brandon Tanev,SEA,L,L,1991-12-31,Toronto,ON,CAN,CAN,72,189,--,--,--,20152016,N,80,14,15,29
Chris Tanev,DAL,R,D,1989-12-20,Toronto,ON,CAN,CAN,74,193,--,--,--,20102011,N,55,2,10,12
Vladimir Tarasenko,FLA,L,R,1991-12-13,Yaroslavl,--,RUS,RUS,73,219,2010,1,16,20122013,N,76,33,35,68
Tomas Tatar,SEA,L,L,1990-12-01,Ilava,--,SVK,SVK,70,173,2009,2,60,20102011,N,80,25,33,58
John Tavares,TOR,L,C,1990-09-20,Mississauga,ON,CAN,CAN,73,211,2009,1,1,20092010,N,82,47,41,88
Teuvo Teravainen,CAR,L,L,1994-09-11,Helsinki,--,FIN,FIN,71,191,2012,1,18,20132014,N,82,21,55,76
Troy Terry,ANA,R,R,1997-09-10,Denver,CO,USA,USA,72,185,2015,5,148,20172018,N,32,4,9,13
Shea Theodore,VGK,L,D,1995-08-03,Aldergrove,BC,CAN,CAN,74,197,2013,1,26,20152016,N,79,12,25,37
Robert Thomas,STL,R,C,1999-07-02,Aurora,ON,CAN,CAN,72,218,2017,1,20,20182019,N,70,9,24,33
Nate Thompson,--,L,C,1984-10-05,Anchorage,AK,USA,USA,73,205,2003,6,183,20062007,N,78,5,8,13
Tage Thompson,BUF,R,C,1997-10-30,Phoenix,AZ,USA,USA,78,220,2016,1,26,20172018,N,65,7,5,12
Joe Thornton,--,L,C,1979-07-02,London,ON,CAN,CAN,76,220,1997,1,1,19971998,N,73,16,35,51
Chris Tierney,NJD,L,C,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,2,55,20142015,N,81,9,39,48
Brady Tkachuk,OTT,L,L,1999-09-16,Scottsdale,AZ,USA,USA,76,225,2018,1,4,20182019,N,71,22,23,45
Matthew Tkachuk,FLA,L,L,1997-12-11,Scottsdale,AZ,USA,USA,74,206,2016,1,6,20162017,N,80,34,43,77
Devon Toews,COL,L,D,1994-02-21,Abbotsford,BC,CAN,CAN,73,191,2014,4,108,20182019,N,48,5,13,18
Jonathan Toews,--,L,C,1988-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,1,3,20072008,N,82,35,46,81
Tyler Toffoli,WPG,R,C,1992-04-24,Scarborough,ON,CAN,CAN,72,203,2010,2,47,20122013,N,82,13,21,34
Vincent Trocheck,NYR,R,C,1993-07-11,Pittsburgh,PA,USA,USA,71,187,2011,3,64,20132014,N,55,10,24,34
Zach Trotman,--,R,D,1990-08-26,Carmel,IN,USA,USA,75,217,2010,7,210,20132014,N,13,0,1,1
Jacob Trouba,NYR,R,D,1994-02-26,Rochester,MI,USA,USA,75,209,2012,1,9,20132014,N,82,8,42,50
Alex Tuch,BUF,R,R,1996-05-10,Syracuse,NY,USA,USA,76,215,2014,1,18,20162017,N,74,20,32,52
Kyle Turris,--,R,C,1989-08-14,New Westminster,BC,CAN,CAN,73,190,2007,1,3,20072008,N,55,7,16,23
Juuso Valimaki,ARI,L,D,1998-10-06,Tampere,--,FIN,FIN,74,205,2017,1,16,20182019,N,24,1,2,3
James van Riemsdyk,BOS,L,L,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,1,2,20092010,N,66,27,21,48
Trevor van Riemsdyk,WSH,R,D,1991-07-24,Middletown,NJ,USA,USA,75,191,--,--,--,20142015,N,78,3,11,14
Thomas Vanek,--,R,L,1984-01-19,Vienna,--,AUT,AUT,74,214,2003,1,5,20052006,N,64,16,20,36
Phil Varone,--,L,C,1990-12-04,Vaughan,ON,CAN,CAN,70,193,2009,5,147,20132014,N,47,3,4,7
Sami Vatanen,--,R,D,1991-06-03,Jyväskylä,--,FIN,FIN,70,185,2009,4,106,20122013,N,50,4,13,17
Frank Vatrano,ANA,L,R,1994-03-14,East Longmeadow,MA,USA,USA,71,197,--,--,--,20152016,N,81,24,15,39
Max Veronneau,--,R,R,1995-12-12,Ottawa,ON,CAN,CAN,73,193,--,--,--,20182019,N,12,2,2,4
Jimmy Vesey,NYR,L,L,1993-05-26,Boston,MA,USA,USA,74,200,2012,3,66,20162017,N,81,17,18,35
Jake Virtanen,--,R,R,1996-08-17,Langley,BC,CAN,CAN,73,226,2014,1,6,20152016,N,70,15,10,25
Marc-Edouard Vlasic,SJS,L,D,1987-03-30,Montréal,QC,CAN,CAN,73,205,2005,2,35,20062007,N,72,3,22,25
Jakub Voracek,ARI,L,R,1989-08-15,Kladno,--,CZE,CZE,74,216,2007,1,7,20082009,N,78,20,46,66
Mikhail Vorobyev,VGK,L,C,1997-01-05,Ufa,--,RUS,RUS,74,194,2015,4,104,20182019,N,15,1,1,2
Jakub Vrana,STL,L,L,1996-02-28,Prague,--,CZE,CZE,72,190,2014,1,13,20162017,N,82,24,23,47
Austin Wagner,--,L,L,1997-06-23,Calgary,AB,CAN,CAN,73,195,2015,4,99,20182019,N,62,12,9,21
Chris Wagner,COL,R,R,1991-05-27,Walpole,MA,USA,USA,72,192,2010,5,122,20142015,N,76,12,7,19
Sean Walker,COL,R,D,1994-11-13,Keswick,ON,CAN,CAN,71,191,--,--,--,20182019,N,39,3,7,10
Lucas Wallmark,--,L,C,1995-09-05,Umea,--,SWE,SWE,72,178,2014,4,97,20162017,N,81,10,18,28
Austin Watson,TBL,R,L,1992-01-13,Ann Arbor,MI,USA,USA,76,238,2010,1,18,20122013,N,37,7,9,16
Jordan Weal,--,R,C,1992-04-15,North Vancouver,BC,CAN,CAN,69,181,2010,3,70,20152016,N,63,8,13,21
Shea Weber,ARI,R,D,1985-08-14,Sicamous,BC,CAN,CAN,76,230,2003,2,49,20052006,N,58,14,19,33
Yannick Weber,--,R,D,1988-09-23,Morges,--,CHE,CHE,71,200,2007,3,73,20082009,N,62,2,6,8
MacKenzie Weegar,CGY,R,D,1994-01-07,Ottawa,ON,CAN,CAN,72,206,2013,7,206,20162017,N,64,4,11,15
Dale Weise,--,R,R,1988-08-05,Winnipeg,MB,CAN,CAN,74,196,2008,4,111,20102011,N,51,5,6,11
Andy Welinski,--,R,D,1993-04-27,Duluth,MN,USA,USA,74,212,2011,3,83,20172018,N,26,1,3,4
Alexander Wennberg,NYR,L,C,1994-09-22,Stockholm,--,SWE,SWE,74,190,2013,1,14,20142015,N,75,2,23,25
Zach Werenski,CBJ,L,D,1997-07-19,Grosse Pointe,MI,USA,USA,74,219,2015,1,8,20162017,N,82,11,33,44
Blake Wheeler,NYR,R,R,1986-08-31,Plymouth,MN,USA,USA,77,222,2004,1,5,20082009,N,82,20,71,91
Colin White,MTL,R,C,1997-01-30,Boston,MA,USA,USA,73,194,2015,1,21,20162017,N,71,14,27,41
Chris Wideman,MTL,R,D,1990-01-07,St. Louis,MO,USA,USA,70,180,2009,4,100,20152016,N,25,2,5,7
Justin Williams,--,R,R,1981-10-04,Cobourg,ON,CAN,CAN,73,184,2000,1,28,20002001,N,82,23,30,53
Colin Wilson,--,L,C,1989-10-20,Greenwich,CT,USA,USA,73,215,2008,1,7,20092010,N,65,12,15,27
Garrett Wilson,--,L,L,1991-03-16,Barrie,ON,CAN,CAN,75,218,2009,4,107,20132014,N,50,2,6,8
Scott Wilson,--,L,C,1992-04-24,Oakville,ON,CAN,CAN,71,177,2011,7,209,20142015,N,15,0,3,3
Tom Wilson,WSH,R,R,1994-03-29,Toronto,ON,CAN,CAN,76,220,2012,1,16,20132014,N,63,22,18,40
Luke Witkowski,--,R,D,1990-04-14,Holland,MI,USA,USA,74,210,2008,6,160,20142015,N,34,0,2,2
Christian Wolanin,VAN,L,D,1995-03-17,Quebec City,QC,CAN,CAN,74,190,2015,4,107,20172018,N,30,4,8,12
Miles Wood,COL,L,L,1995-09-13,Buffalo,NY,USA,USA,74,195,2013,4,100,20152016,N,63,10,14,24
Egor Yakovlev,--,L,D,1991-09-17,Magnitogorsk,--,RUS,RUS,72,190,--,--,--,20182019,N,25,2,5,7
Kailer Yamamoto,SEA,R,R,1998-09-29,Spokane,WA,USA,USA,68,153,2017,1,22,20172018,N,17,1,1,2
Keith Yandle,--,L,D,1986-09-09,Boston,MA,USA,USA,73,192,2005,4,105,20062007,N,82,9,53,62
Pavel Zacha,BOS,L,C,1997-04-06,Brno,--,CZE,CZE,76,207,2015,1,6,20152016,N,61,13,12,25
Nikita Zadorov,VAN,L,D,1995-04-16,Moscow,--,RUS,RUS,78,248,2013,1,16,20132014,N,70,7,7,14
Nikita Zaitsev,CHI,R,D,1991-10-29,Moscow,--,RUS,RUS,74,192,--,--,--,20162017,N,81,3,11,14
Travis Zajac,--,R,C,1985-05-13,Winnipeg,MB,CAN,CAN,74,185,2004,1,20,20062007,N,80,19,27,46
Mika Zibanejad,NYR,R,C,1993-04-18,Stockholm,--,SWE,SWE,74,201,2011,1,6,20112012,N,82,30,44,74
Mats Zuccarello,MIN,L,R,1987-09-01,Oslo,--,NOR,NOR,68,181,--,--,--,20102011,N,48,12,28,40
Jason Zucker,NSH,L,L,1992-01-16,Newport Beach,CA,USA,USA,71,192,2010,2,59,20112012,N,81,21,21,42
Valentin Zykov,--,R,L,1995-05-15,St. Petersburg,--,RUS,RUS,72,220,2013,2,37,20162017,N,28,2,3,5
