Player,Team,S/C,Pos,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,GP,G,A,P
Clayton Stoner,--,L,D,1985-02-19,Port McNeill,BC,CAN,CAN,76,216,2004,3,79,20092010,N,14,1,2,3
Anton Stralman,--,R,D,1986-08-01,Tibro,--,SWE,SWE,71,193,2005,7,216,20072008,N,73,5,17,22
Mark Streit,--,L,D,1977-12-11,Bern,--,CHE,CHE,71,186,2004,9,262,20052006,N,68,6,21,27
Ryan Strome,ANA,R,C,1993-07-11,Mississauga,ON,CAN,CAN,73,191,2011,1,5,20132014,N,69,13,17,30
Mark Stuart,--,L,D,1984-04-27,Rochester,MN,USA,USA,74,215,2003,1,21,20052006,N,42,2,2,4
P.K. Subban,--,R,D,1989-05-13,Toronto,ON,CAN,CAN,72,210,2007,2,43,20092010,N,66,10,30,40
Oskar Sundqvist,STL,R,C,1994-03-23,Boden,--,SWE,SWE,75,220,2012,3,81,20152016,N,10,0,0,0
Andrej Sustr,--,R,D,1990-11-29,Plzen,--,CZE,CZE,79,217,--,--,--,20122013,N,80,3,11,14
Ryan Suter,DAL,L,D,1985-01-21,Madison,WI,USA,USA,73,201,2003,1,7,20052006,N,82,9,31,40
Brandon Sutter,--,R,C,1989-02-14,Huntington,NY,USA,CAN,75,188,2007,1,11,20082009,N,81,17,17,34
Brandon Tanev,SEA,L,L,1991-12-31,Toronto,ON,CAN,CAN,72,189,--,--,--,20152016,N,51,2,2,4
Chris Tanev,DAL,R,D,1989-12-20,Toronto,ON,CAN,CAN,74,193,--,--,--,20102011,N,53,2,8,10
Vladimir Tarasenko,FLA,L,R,1991-12-13,Yaroslavl,--,RUS,RUS,73,219,2010,1,16,20122013,N,82,39,36,75
Tomas Tatar,SEA,L,L,1990-12-01,Ilava,--,SVK,SVK,70,173,2009,2,60,20102011,N,82,25,21,46
John Tavares,TOR,L,C,1990-09-20,Mississauga,ON,CAN,CAN,73,211,2009,1,1,20092010,N,77,28,38,66
Matt Tennyson,--,R,D,1990-04-23,Minneapolis,MN,USA,USA,74,205,--,--,--,20122013,N,45,0,6,6
Teuvo Teravainen,CAR,L,L,1994-09-11,Helsinki,--,FIN,FIN,71,191,2012,1,18,20132014,N,81,15,27,42
Chris Terry,--,L,L,1989-04-07,Brampton,ON,CAN,CAN,70,191,2007,5,132,20122013,N,14,2,2,4
Shea Theodore,VGK,L,D,1995-08-03,Aldergrove,BC,CAN,CAN,74,197,2013,1,26,20152016,N,34,2,7,9
Nate Thompson,--,L,C,1984-10-05,Anchorage,AK,USA,USA,73,205,2003,6,183,20062007,N,30,1,1,2
Paul Thompson,--,R,R,1988-11-30,Methuen,MA,USA,USA,73,201,--,--,--,20152016,N,21,0,3,3
Chris Thorburn,--,R,R,1983-06-03,Sault Ste. Marie,ON,CAN,CAN,75,235,2001,2,50,20052006,N,64,3,1,4
Joe Thornton,--,L,C,1979-07-02,London,ON,CAN,CAN,76,220,1997,1,1,19971998,N,79,7,43,50
Shawn Thornton,--,R,L,1977-07-23,Oshawa,ON,CAN,CAN,74,217,1997,7,190,20022003,N,50,2,2,4
Chris Tierney,NJD,L,C,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,2,55,20142015,N,80,11,12,23
Matthew Tkachuk,FLA,L,L,1997-12-11,Scottsdale,AZ,USA,USA,74,206,2016,1,6,20162017,N,76,13,35,48
Jonathan Toews,--,L,C,1988-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,1,3,20072008,N,72,21,37,58
Tyler Toffoli,WPG,R,C,1992-04-24,Scarborough,ON,CAN,CAN,72,203,2010,2,47,20122013,N,63,16,18,34
Jordin Tootoo,--,R,R,1983-02-02,Churchill,MB,CAN,CAN,69,195,2001,4,98,20032004,N,50,2,1,3
Vincent Trocheck,NYR,R,C,1993-07-11,Pittsburgh,PA,USA,USA,71,187,2011,3,64,20132014,N,82,23,31,54
Jacob Trouba,NYR,R,D,1994-02-26,Rochester,MI,USA,USA,75,209,2012,1,9,20132014,N,60,8,25,33
Nikita Tryamkin,--,L,D,1994-08-30,Yekaterinburg,--,RUS,RUS,79,265,2014,3,66,20152016,N,66,2,7,9
Kyle Turris,--,R,C,1989-08-14,New Westminster,BC,CAN,CAN,73,190,2007,1,3,20072008,N,78,27,28,55
Fedor Tyutin,--,L,D,1983-07-19,Izhevsk,--,RUS,RUS,74,221,2001,2,40,20032004,N,69,1,12,13
Scottie Upshall,--,L,R,1983-10-07,Fort McMurray,AB,CAN,CAN,72,200,2002,1,6,20022003,N,73,10,8,18
James van Riemsdyk,BOS,L,L,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,1,2,20092010,N,82,29,33,62
Trevor van Riemsdyk,WSH,R,D,1991-07-24,Middletown,NJ,USA,USA,75,191,--,--,--,20142015,N,58,5,11,16
Chris VandeVelde,--,L,C,1987-03-15,Moorhead,MN,USA,USA,74,190,2005,4,97,20102011,N,81,6,9,15
Thomas Vanek,--,R,L,1984-01-19,Vienna,--,AUT,AUT,74,214,2003,1,5,20052006,N,68,17,31,48
Sami Vatanen,--,R,D,1991-06-03,Jyväskylä,--,FIN,FIN,70,185,2009,4,106,20122013,N,71,3,21,24
Frank Vatrano,ANA,L,R,1994-03-14,East Longmeadow,MA,USA,USA,71,197,--,--,--,20152016,N,44,10,8,18
Antoine Vermette,--,L,C,1982-07-20,St. Agapit,QC,CAN,CAN,73,197,2000,2,55,20032004,N,72,9,19,28
Joel Vermin,--,L,R,1992-02-05,Bern,--,CHE,CHE,71,192,2013,7,186,20152016,N,18,0,3,3
Kris Versteeg,--,R,R,1986-05-13,Lethbridge,AB,CAN,CAN,71,176,2004,5,134,20072008,N,69,15,22,37
Jimmy Vesey,NYR,L,L,1993-05-26,Boston,MA,USA,USA,74,200,2012,3,66,20162017,N,80,16,11,27
Jake Virtanen,--,R,R,1996-08-17,Langley,BC,CAN,CAN,73,226,2014,1,6,20152016,N,10,0,1,1
Marc-Edouard Vlasic,SJS,L,D,1987-03-30,Montréal,QC,CAN,CAN,73,205,2005,2,35,20062007,N,75,6,22,28
Jakub Voracek,ARI,L,R,1989-08-15,Kladno,--,CZE,CZE,74,216,2007,1,7,20082009,N,82,20,41,61
Jakub Vrana,STL,L,L,1996-02-28,Prague,--,CZE,CZE,72,190,2014,1,13,20162017,N,21,3,3,6
Radim Vrbata,--,R,R,1981-06-13,Mlada Boleslav,--,CZE,CZE,73,194,1999,7,212,20012002,N,81,20,35,55
Chris Wagner,COL,R,R,1991-05-27,Walpole,MA,USA,USA,72,192,2010,5,122,20142015,N,43,6,1,7
Joel Ward,--,R,R,1980-12-02,North York,ON,CAN,CAN,73,225,--,--,--,20062007,N,78,10,19,29
Austin Watson,TBL,R,L,1992-01-13,Ann Arbor,MI,USA,USA,76,238,2010,1,18,20122013,N,77,5,12,17
Jordan Weal,--,R,C,1992-04-15,North Vancouver,BC,CAN,CAN,69,181,2010,3,70,20152016,N,23,8,4,12
Shea Weber,ARI,R,D,1985-08-14,Sicamous,BC,CAN,CAN,76,230,2003,2,49,20052006,N,78,17,25,42
Yannick Weber,--,R,D,1988-09-23,Morges,--,CHE,CHE,71,200,2007,3,73,20082009,N,73,1,7,8
Dale Weise,--,R,R,1988-08-05,Winnipeg,MB,CAN,CAN,74,196,2008,4,111,20102011,N,64,8,7,15
Alexander Wennberg,NYR,L,C,1994-09-22,Stockholm,--,SWE,SWE,74,190,2013,1,14,20142015,N,80,13,46,59
Zach Werenski,CBJ,L,D,1997-07-19,Grosse Pointe,MI,USA,USA,74,219,2015,1,8,20162017,N,78,11,36,47
Blake Wheeler,NYR,R,R,1986-08-31,Plymouth,MN,USA,USA,77,222,2004,1,5,20082009,N,82,26,48,74
Ryan White,--,R,C,1988-03-17,Brandon,MB,CAN,CAN,72,200,2006,3,66,20092010,N,65,9,7,16
Chris Wideman,MTL,R,D,1990-01-07,St. Louis,MO,USA,USA,70,180,2009,4,100,20152016,N,76,5,12,17
Dennis Wideman,--,R,D,1983-03-20,Kitchener,ON,CAN,CAN,72,202,2002,8,241,20052006,N,57,5,13,18
Patrick Wiercioch,--,L,D,1990-09-12,Burnaby,BC,CAN,CAN,77,202,2008,2,42,20102011,N,57,4,8,12
Justin Williams,--,R,R,1981-10-04,Cobourg,ON,CAN,CAN,73,184,2000,1,28,20002001,N,80,24,24,48
Colin Wilson,--,L,C,1989-10-20,Greenwich,CT,USA,USA,73,215,2008,1,7,20092010,N,70,12,23,35
Scott Wilson,--,L,C,1992-04-24,Oakville,ON,CAN,CAN,71,177,2011,7,209,20142015,N,78,8,18,26
Tom Wilson,WSH,R,R,1994-03-29,Toronto,ON,CAN,CAN,76,220,2012,1,16,20132014,N,82,7,12,19
Tommy Wingels,--,R,C,1988-04-12,Evanston,IL,USA,USA,72,200,2008,6,177,20102011,N,73,7,5,12
Daniel Winnik,--,L,L,1985-03-06,Toronto,ON,CAN,CAN,74,210,2004,9,265,20072008,N,72,12,13,25
Luke Witkowski,--,R,D,1990-04-14,Holland,MI,USA,USA,74,210,2008,6,160,20142015,N,34,0,4,4
Miles Wood,COL,L,L,1995-09-13,Buffalo,NY,USA,USA,74,195,2013,4,100,20152016,N,60,8,9,17
Nail Yakupov,--,L,R,1993-10-06,Nizhnekamsk,--,RUS,RUS,71,195,2012,1,1,20122013,N,40,3,6,9
Keith Yandle,--,L,D,1986-09-09,Boston,MA,USA,USA,73,192,2005,4,105,20062007,N,82,5,36,41
Pavel Zacha,BOS,L,C,1997-04-06,Brno,--,CZE,CZE,76,207,2015,1,6,20152016,N,70,8,16,24
Nikita Zadorov,VAN,L,D,1995-04-16,Moscow,--,RUS,RUS,78,248,2013,1,16,20132014,N,56,0,10,10
Nikita Zaitsev,CHI,R,D,1991-10-29,Moscow,--,RUS,RUS,74,192,--,--,--,20162017,N,82,4,32,36
Travis Zajac,--,R,C,1985-05-13,Winnipeg,MB,CAN,CAN,74,185,2004,1,20,20062007,N,80,14,31,45
Henrik Zetterberg,--,L,C,1980-10-09,Njurunda,--,SWE,SWE,72,197,1999,7,210,20022003,N,82,17,51,68
Mika Zibanejad,NYR,R,C,1993-04-18,Stockholm,--,SWE,SWE,74,201,2011,1,6,20112012,N,56,14,23,37
Harry Zolnierczyk,--,L,L,1987-09-01,Toronto,ON,CAN,CAN,71,180,--,--,--,20112012,N,24,2,2,4
Mats Zuccarello,MIN,L,R,1987-09-01,Oslo,--,NOR,NOR,68,181,--,--,--,20102011,N,80,15,44,59
Jason Zucker,NSH,L,L,1992-01-16,Newport Beach,CA,USA,USA,71,192,2010,2,59,20112012,N,79,22,25,47
