Player,Team,S/C,Pos,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,GP,G,A,P
Nico Sturm,SJS,L,C,1995-05-03,Augsburg,--,DEU,DEU,75,209,--,--,--,20182019,N,50,11,6,17
Tim Stützle,OTT,L,C,2002-01-15,Viersen,--,DEU,DEU,72,197,2020,1,3,20202021,N,53,12,17,29
P.K. Subban,--,R,D,1989-05-13,Toronto,ON,CAN,CAN,72,210,2007,2,43,20092010,N,44,5,14,19
Oskar Sundqvist,STL,R,C,1994-03-23,Boden,--,SWE,SWE,75,220,2012,3,81,20152016,N,28,4,5,9
Pius Suter,VAN,L,C,1996-05-24,Zurich,--,CHE,CHE,71,179,--,--,--,20202021,N,55,14,13,27
Ryan Suter,DAL,L,D,1985-01-21,Madison,WI,USA,USA,73,201,2003,1,7,20052006,N,56,3,16,19
Brandon Sutter,--,R,C,1989-02-14,Huntington,NY,USA,CAN,75,188,2007,1,11,20082009,N,43,9,3,12
Nick Suzuki,MTL,R,C,1999-08-10,London,ON,CAN,CAN,71,212,2017,1,13,20192020,N,56,15,26,41
Andrei Svechnikov,CAR,L,R,2000-03-26,Barnaul,--,RUS,RUS,74,195,2018,1,2,20182019,N,55,15,27,42
Evgeny Svechnikov,--,L,L,1996-10-31,Yuzhno-Sakhalinsk,--,RUS,RUS,75,208,2015,1,19,20162017,N,21,3,5,8
Brandon Tanev,SEA,L,L,1991-12-31,Toronto,ON,CAN,CAN,72,189,--,--,--,20152016,N,32,7,9,16
Chris Tanev,DAL,R,D,1989-12-20,Toronto,ON,CAN,CAN,74,193,--,--,--,20102011,N,56,2,10,12
Vladimir Tarasenko,FLA,L,R,1991-12-13,Yaroslavl,--,RUS,RUS,73,219,2010,1,16,20122013,N,24,4,10,14
Tomas Tatar,SEA,L,L,1990-12-01,Ilava,--,SVK,SVK,70,173,2009,2,60,20102011,N,50,10,20,30
John Tavares,TOR,L,C,1990-09-20,Mississauga,ON,CAN,CAN,73,211,2009,1,1,20092010,N,56,19,31,50
Matt Tennyson,--,R,D,1990-04-23,Minneapolis,MN,USA,USA,74,205,--,--,--,20122013,N,21,1,2,3
Teuvo Teravainen,CAR,L,L,1994-09-11,Helsinki,--,FIN,FIN,71,191,2012,1,18,20132014,N,21,5,10,15
Troy Terry,ANA,R,R,1997-09-10,Denver,CO,USA,USA,72,185,2015,5,148,20172018,N,48,7,13,20
Alexandre Texier,CBJ,L,C,1999-09-13,Saint-Martin-d'Hères,--,FRA,FRA,73,201,2017,2,45,20182019,N,49,4,11,15
Shea Theodore,VGK,L,D,1995-08-03,Aldergrove,BC,CAN,CAN,74,197,2013,1,26,20152016,N,53,8,34,42
Robert Thomas,STL,R,C,1999-07-02,Aurora,ON,CAN,CAN,72,218,2017,1,20,20182019,N,33,3,9,12
Nate Thompson,--,L,C,1984-10-05,Anchorage,AK,USA,USA,73,205,2003,6,183,20062007,N,44,2,3,5
Tage Thompson,BUF,R,C,1997-10-30,Phoenix,AZ,USA,USA,78,220,2016,1,26,20172018,N,38,8,6,14
Joe Thornton,--,L,C,1979-07-02,London,ON,CAN,CAN,76,220,1997,1,1,19971998,N,44,5,15,20
Chris Tierney,NJD,L,C,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,2,55,20142015,N,55,6,13,19
Conor Timmins,TOR,R,D,1998-09-18,St. Catharines,ON,CAN,CAN,74,206,2017,2,32,20192020,N,31,0,7,7
Jarred Tinordi,CHI,L,D,1992-02-20,Millersville,MD,USA,USA,78,229,2010,1,22,20122013,N,21,0,1,1
Owen Tippett,PHI,R,R,1999-02-16,Peterborough,ON,CAN,CAN,73,210,2017,1,10,20172018,N,45,7,11,18
Brady Tkachuk,OTT,L,L,1999-09-16,Scottsdale,AZ,USA,USA,76,225,2018,1,4,20182019,N,56,17,19,36
Matthew Tkachuk,FLA,L,L,1997-12-11,Scottsdale,AZ,USA,USA,74,206,2016,1,6,20162017,N,56,16,27,43
Devon Toews,COL,L,D,1994-02-21,Abbotsford,BC,CAN,CAN,73,191,2014,4,108,20182019,N,53,9,22,31
Tyler Toffoli,WPG,R,C,1992-04-24,Scarborough,ON,CAN,CAN,72,203,2010,2,47,20122013,N,52,28,16,44
Eeli Tolvanen,SEA,L,R,1999-04-22,Vihti,--,FIN,FIN,70,191,2017,1,30,20172018,N,40,11,11,22
Yakov Trenin,COL,L,C,1997-01-13,Chelyabinsk,--,RUS,RUS,74,201,2015,2,55,20192020,N,45,5,6,11
Vincent Trocheck,NYR,R,C,1993-07-11,Pittsburgh,PA,USA,USA,71,187,2011,3,64,20132014,N,47,17,26,43
Jacob Trouba,NYR,R,D,1994-02-26,Rochester,MI,USA,USA,75,209,2012,1,9,20132014,N,38,2,10,12
Alex Tuch,BUF,R,R,1996-05-10,Syracuse,NY,USA,USA,76,215,2014,1,18,20162017,N,55,18,15,33
Kyle Turris,--,R,C,1989-08-14,New Westminster,BC,CAN,CAN,73,190,2007,1,3,20072008,N,27,2,3,5
Juuso Valimaki,ARI,L,D,1998-10-06,Tampere,--,FIN,FIN,74,205,2017,1,16,20182019,N,49,2,9,11
James van Riemsdyk,BOS,L,L,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,1,2,20092010,N,56,17,26,43
Trevor van Riemsdyk,WSH,R,D,1991-07-24,Middletown,NJ,USA,USA,75,191,--,--,--,20142015,N,20,1,2,3
Sami Vatanen,--,R,D,1991-06-03,Jyväskylä,--,FIN,FIN,70,185,2009,4,106,20122013,N,39,2,4,6
Frank Vatrano,ANA,L,R,1994-03-14,East Longmeadow,MA,USA,USA,71,197,--,--,--,20152016,N,56,18,8,26
Carter Verhaeghe,FLA,L,C,1995-08-14,Toronto,ON,CAN,CAN,74,180,2013,3,82,20192020,N,43,18,18,36
Kristian Vesalainen,WPG,L,L,1999-06-01,Helsinki,--,FIN,FIN,75,207,2017,1,24,20182019,N,12,0,1,1
Jimmy Vesey,NYR,L,L,1993-05-26,Boston,MA,USA,USA,74,200,2012,3,66,20162017,N,50,5,5,10
Jeffrey Viel,WPG,L,L,1997-01-28,Rimouski,QC,CAN,CAN,74,205,--,--,--,20202021,N,11,0,0,0
Gabriel Vilardi,WPG,R,C,1999-08-16,Kingston,ON,CAN,CAN,75,216,2017,1,11,20192020,N,54,10,13,23
Jake Virtanen,--,R,R,1996-08-17,Langley,BC,CAN,CAN,73,226,2014,1,6,20152016,N,38,5,0,5
Marc-Edouard Vlasic,SJS,L,D,1987-03-30,Montréal,QC,CAN,CAN,73,205,2005,2,35,20062007,N,51,1,5,6
Alexander Volkov,--,L,R,1997-08-02,Moscow,--,RUS,RUS,73,195,2017,2,48,20192020,N,37,7,6,13
Jakub Voracek,ARI,L,R,1989-08-15,Kladno,--,CZE,CZE,74,216,2007,1,7,20082009,N,53,9,34,43
Jakub Vrana,STL,L,L,1996-02-28,Prague,--,CZE,CZE,72,190,2014,1,13,20162017,N,50,19,17,36
Austin Wagner,--,L,L,1997-06-23,Calgary,AB,CAN,CAN,73,195,2015,4,99,20182019,N,44,4,4,8
Chris Wagner,COL,R,R,1991-05-27,Walpole,MA,USA,USA,72,192,2010,5,122,20142015,N,41,2,3,5
Oliver Wahlstrom,NYI,R,R,2000-06-13,Portland,ME,USA,USA,74,200,2018,1,11,20192020,N,44,12,9,21
Sean Walker,COL,R,D,1994-11-13,Keswick,ON,CAN,CAN,71,191,--,--,--,20182019,N,47,5,13,18
Lucas Wallmark,--,L,C,1995-09-05,Umea,--,SWE,SWE,72,178,2014,4,97,20162017,N,20,0,3,3
Jake Walman,DET,L,D,1996-02-20,Toronto,ON,CAN,CAN,73,218,2014,3,82,20192020,N,24,1,1,2
Austin Watson,TBL,R,L,1992-01-13,Ann Arbor,MI,USA,USA,76,238,2010,1,18,20122013,N,34,3,7,10
Shea Weber,ARI,R,D,1985-08-14,Sicamous,BC,CAN,CAN,76,230,2003,2,49,20052006,N,48,6,13,19
MacKenzie Weegar,CGY,R,D,1994-01-07,Ottawa,ON,CAN,CAN,72,206,2013,7,206,20162017,N,54,6,30,36
Andy Welinski,--,R,D,1993-04-27,Duluth,MN,USA,USA,74,212,2011,3,83,20172018,N,13,0,0,0
Alexander Wennberg,NYR,L,C,1994-09-22,Stockholm,--,SWE,SWE,74,190,2013,1,14,20142015,N,56,17,12,29
Zach Werenski,CBJ,L,D,1997-07-19,Grosse Pointe,MI,USA,USA,74,219,2015,1,8,20162017,N,35,7,13,20
Blake Wheeler,NYR,R,R,1986-08-31,Plymouth,MN,USA,USA,77,222,2004,1,5,20082009,N,50,15,31,46
Colin White,MTL,R,C,1997-01-30,Boston,MA,USA,USA,73,194,2015,1,21,20162017,N,45,10,8,18
Zach Whitecloud,VGK,R,D,1996-11-28,Brandon,MB,CAN,CAN,74,218,--,--,--,20172018,N,51,2,10,12
Tom Wilson,WSH,R,R,1994-03-29,Toronto,ON,CAN,CAN,76,220,2012,1,16,20132014,N,47,13,20,33
Christian Wolanin,VAN,L,D,1995-03-17,Quebec City,QC,CAN,CAN,74,190,2015,4,107,20172018,N,18,0,3,3
Miles Wood,COL,L,L,1995-09-13,Buffalo,NY,USA,USA,74,195,2013,4,100,20152016,N,55,17,8,25
Kailer Yamamoto,SEA,R,R,1998-09-29,Spokane,WA,USA,USA,68,153,2017,1,22,20172018,N,52,8,13,21
Keith Yandle,--,L,D,1986-09-09,Boston,MA,USA,USA,73,192,2005,4,105,20062007,N,56,3,24,27
Pavel Zacha,BOS,L,C,1997-04-06,Brno,--,CZE,CZE,76,207,2015,1,6,20152016,N,50,17,18,35
Filip Zadina,SJS,L,R,1999-11-27,Pardubice,--,CZE,CZE,72,190,2018,1,6,20182019,N,49,6,13,19
Nikita Zadorov,VAN,L,D,1995-04-16,Moscow,--,RUS,RUS,78,248,2013,1,16,20132014,N,55,1,7,8
Nikita Zaitsev,CHI,R,D,1991-10-29,Moscow,--,RUS,RUS,74,192,--,--,--,20162017,N,55,4,13,17
Travis Zajac,--,R,C,1985-05-13,Winnipeg,MB,CAN,CAN,74,185,2004,1,20,20062007,N,46,8,12,20
Jakub Zboril,CBJ,L,D,1997-02-21,Brno,--,CZE,CZE,73,199,2015,1,13,20182019,N,42,0,9,9
Trevor Zegras,ANA,L,C,2001-03-20,Bedford,NY,USA,USA,72,185,2019,1,9,20202021,N,24,3,10,13
Mika Zibanejad,NYR,R,C,1993-04-18,Stockholm,--,SWE,SWE,74,201,2011,1,6,20112012,N,56,24,26,50
Artem Zub,OTT,R,D,1995-10-03,Khabarovsk,--,RUS,RUS,75,204,--,--,--,20202021,N,47,3,11,14
Mats Zuccarello,MIN,L,R,1987-09-01,Oslo,--,NOR,NOR,68,181,--,--,--,20102011,N,42,11,24,35
Jason Zucker,NSH,L,L,1992-01-16,Newport Beach,CA,USA,USA,71,192,2010,2,59,20112012,N,38,9,9,18
